recid	D2	Z2	earnings	prevearn	edu	n_hs2	n_hs2_abv	sex
311082	1	1	22251	0	12	19	0	1
311083	1	1	0	2558	9	9	0	0
311087	1	1	27233	0	12	13	0	0
311088	1	1	28453	0	13	15	0	0
311089	0	0	10934	2300	12	13	0	1
311092	0	1	0	6000	12	2	0	1
311095	0	1	17271	7261	12	9	0	0
311096	0	0	0	0	11	9	0	0
311097	1	1	3036	0	12	13	0	0
311103	0	1	33640	2343	12	37	1	0
311104	1	1	38486	5980	14	16	0	0
311105	0	0	0	0	12	40	1	0
311106	0	0	20758	8216	12	1	0	0
311109	1	1	46564	0	11	1	0	0
311111	1	1	203	1200	9	17	0	0
311113	0	1	6518	1000	14	39	1	0
311117	1	1	52265	18000	10	13	0	1
311118	1	1	63656	18000	16	40	1	1
311121	0	1	972	0	10	9	0	0
311127	1	1	15409	2000	16	16	0	1
311128	0	0	10173	0	10	28	0	1
311129	1	1	57785	2560	12	13	0	0
311130	1	1	23927	7681	12	39	1	1
311132	1	1	35490	0	12	17	0	0
311133	1	1	29916	10	12	1	0	0
311135	1	1	27064	13156	12	0	0	1
311136	1	1	36720	3000	13	13	0	0
311138	1	1	17355	6807	11	0	0	0
311139	0	0	10080	0	12	17	0	0
311141	1	1	0	1400	8	13	0	1
311143	0	0	19032	4162	12	13	0	1
311145	0	1	13789	0	8	13	0	1
311148	1	1	918	1800	12	13	0	0
311149	1	1	20682	0	8	9	0	0
311154	0	0	1202	7500	12	13	0	0
311156	0	0	32447	12000	12	39	1	1
311157	0	0	17460	0	10	9	0	1
311160	1	1	22364	7500	12	15	0	1
311161	0	1	294	0	12	1	0	0
311163	1	1	22473	7230	12	16	0	1
311167	1	1	13581	6000	12	0	0	1
311169	0	1	3762	600	15	37	1	0
311171	1	1	12627	3000	12	13	0	0
311172	0	1	0	0	10	28	0	1
311173	0	1	24203	3000	10	5	0	1
311179	1	1	0	9500	12	9	0	0
311183	0	0	15945	4520	11	13	0	0
311184	0	0	21765	1107	14	9	0	0
311188	0	0	0	7056	12	16	0	0
311189	0	1	1274	500	10	2	0	0
311193	1	1	2322	0	11	15	0	1
311197	0	1	20238	4962	12	9	0	0
311201	1	1	49242	10720	12	13	0	1
311202	0	0	3684	0	12	13	0	0
311203	1	1	51	0	13	1	0	1
311204	1	1	0	0	14	16	0	0
311206	0	0	0	0	12	2	0	0
311207	0	0	29343	0	12	13	0	0
311208	0	1	12504	98	12	13	0	1
311209	0	0	22959	7500	12	1	0	0
311216	0	1	26191	1500	12	13	0	1
311218	1	1	31911	3000	10	19	0	0
311220	0	0	1149	5000	11	13	0	1
311222	1	1	53439	3542	9	13	0	1
311223	1	1	5496	2000	9	15	0	1
311228	0	0	29957	7000	12	17	0	0
311233	1	1	2542	4000	13	37	1	1
311240	1	1	10275	800	12	17	0	0
311242	0	0	15119	5014	11	39	1	1
311243	0	1	21969	0	9	28	0	0
311246	1	1	0	1914	10	17	0	0
311247	0	1	0	750	9	9	0	1
311248	1	1	933	0	11	9	0	0
311249	0	0	5019	2759	10	1	0	1
311252	1	1	7092	300	12	13	0	0
311253	1	1	0	960	12	19	0	0
311256	0	1	3933	1284	14	40	1	0
311257	0	0	25929	5200	8	16	0	1
311258	1	1	19046	4436	13	13	0	0
311261	0	0	33063	8500	13	37	1	0
311265	1	1	0	0	13	16	0	0
311266	1	1	9607	8700	14	16	0	0
311267	0	1	2772	4000	10	9	0	1
311269	1	1	690	0	9	1	0	0
311270	0	1	4938	5928	12	39	1	0
311272	0	0	34182	200	14	13	0	0
311274	1	1	18084	900	11	19	0	0
311275	0	0	50630	9401	10	13	0	0
311276	1	1	15458	9360	12	28	0	0
311277	1	1	3756	0	12	19	0	1
311280	0	0	10947	5440	12	9	0	0
311283	1	1	0	650	13	9	0	0
311285	1	1	0	3100	12	19	0	1
311289	1	1	0	5000	10	5	0	1
311290	0	1	4683	0	12	19	0	0
311292	0	1	42445	3000	12	13	0	1
311293	0	1	0	2680	17	16	0	1
311295	1	1	8092	12000	16	5	0	1
311299	1	1	16028	715	12	17	0	0
311300	0	1	28474	7000	14	13	0	0
311301	0	0	26127	4000	17	39	1	1
311303	1	1	10104	3000	9	19	0	1
311310	1	1	27476	6000	12	13	0	1
311314	1	1	43524	3460	12	39	1	0
311315	0	0	18695	1072	12	17	0	0
311316	0	0	0	588	12	19	0	1
311321	0	0	2260	0	16	13	0	0
311323	0	1	0	5000	12	17	0	0
311326	0	1	5635	10800	12	13	0	1
311327	0	0	9531	4000	12	13	0	0
311328	0	0	0	0	12	2	0	0
311330	1	1	15348	2340	17	39	1	0
311331	0	0	1458	0	12	19	0	0
311333	1	1	435	0	12	1	0	0
311336	0	1	0	0	8	0	0	0
311340	1	1	0	0	7	19	0	0
311342	1	1	1749	0	14	19	0	1
311345	0	0	26317	4000	13	9	0	1
311349	0	0	25020	0	12	17	0	0
311357	0	0	2660	4400	10	9	0	1
311360	0	0	15378	8000	12	2	0	0
311361	1	1	56150	5100	11	0	0	1
311363	0	0	39735	5086	13	13	0	1
311366	1	1	11867	0	13	5	0	0
311367	1	1	28213	550	13	9	0	1
311368	0	1	4913	230	12	13	0	0
311370	1	1	24825	8000	11	19	0	0
311376	1	1	7751	9200	12	17	0	1
311378	0	1	312	2400	8	39	1	1
311379	0	1	20025	2500	12	13	0	0
311385	1	1	44303	2000	12	2	0	1
311386	1	1	20193	0	12	2	0	0
311388	1	1	0	1998	16	16	0	0
311389	0	0	32119	6500	12	13	0	1
311390	0	1	41871	7000	12	13	0	0
311391	1	1	15682	0	12	17	0	0
311394	0	0	0	7441	12	39	1	0
311395	0	0	15981	1530	12	13	0	0
311396	1	1	40517	3306	14	16	0	1
311398	0	0	35883	0	10	39	1	0
311406	1	1	21524	910	10	5	0	1
311407	1	1	26014	0	12	13	0	0
311408	0	0	18384	5229	14	17	0	1
311417	0	0	6774	2680	12	13	0	1
311419	1	1	38849	0	15	0	0	1
311421	1	1	22851	1000	12	13	0	1
311423	1	1	20366	7661	12	17	0	0
311426	0	1	28186	2830	12	39	1	1
311427	1	1	22874	2000	12	13	0	0
311428	0	1	6204	8324	12	39	1	1
311429	0	0	16326	3000	11	346	1	0
311433	0	0	0	0	11	15	0	0
311436	0	0	63474	4800	16	15	0	1
311437	0	1	18848	2000	8	0	0	1
311438	1	1	0	0	12	17	0	0
311444	1	1	9968	5000	10	13	0	1
311445	0	0	13035	0	10	13	0	1
311447	0	0	0	0	11	37	1	0
311449	0	1	0	90	10	2	0	1
311450	0	0	0	335	8	1	0	0
311453	1	1	32496	1000	12	9	0	1
311454	1	1	22185	0	11	17	0	0
311455	1	1	0	0	12	16	0	1
311456	0	0	2253	3005	11	5	0	1
311457	0	1	8092	10000	9	39	1	1
311458	1	1	21118	1072	9	17	0	0
311461	0	0	5211	850	12	15	0	0
311464	0	0	30618	3660	12	2	0	0
311466	1	1	26091	557	12	13	0	0
311467	1	1	5250	0	12	13	0	1
311472	0	1	44	1120	9	19	0	1
311474	1	1	35999	2500	12	15	0	0
311475	0	1	999	0	12	39	1	1
311476	0	1	204	0	10	9	0	0
311478	1	1	0	0	10	39	1	0
311480	1	1	27579	3862	14	16	0	0
311481	0	0	201	700	13	13	0	0
311483	0	0	49465	5800	12	1	0	1
311489	0	0	33466	9000	11	0	0	1
311490	0	1	20103	2000	12	13	0	1
311493	1	0	17692	180	12	13	0	1
311498	1	1	18492	8500	12	16	0	1
311500	0	1	41912	7500	13	1	0	0
311501	0	0	22200	700	10	37	1	0
311503	1	1	21279	4000	12	0	0	1
311506	0	1	28409	2602	12	28	0	0
311510	1	1	7893	2700	12	13	0	0
311512	0	0	4233	2700	12	15	0	1
311514	1	1	24075	0	14	17	0	1
311516	1	1	199	2010	9	17	0	1
311519	1	1	9497	4200	14	2	0	1
311521	1	1	30835	3900	12	37	1	1
311524	0	1	271	7800	11	15	0	1
311526	1	1	0	0	8	9	0	1
311527	1	1	10339	0	11	16	0	0
311528	1	1	1135	5500	12	39	1	0
311530	0	0	2274	3000	12	1	0	1
311533	1	1	24580	8000	9	19	0	0
311534	0	1	6603	1132	12	16	0	0
311535	1	1	15237	3000	12	13	0	1
311536	0	1	0	0	8	15	0	0
311537	1	1	63717	7000	12	13	0	0
311539	1	1	50930	3000	14	37	1	1
311541	0	0	21021	536	11	39	1	0
311545	1	1	61347	10000	12	16	0	1
311547	0	0	6105	4500	13	9	0	0
311548	1	1	18318	400	12	9	0	1
311549	0	0	1542	3840	10	16	0	0
311551	0	0	4620	600	12	19	0	1
311553	0	0	7008	0	10	9	0	0
311554	1	1	19110	0	12	28	0	0
311555	0	0	483	0	9	13	0	0
311557	0	0	0	0	11	13	0	0
311558	0	1	26428	10200	12	39	1	1
311560	1	1	11018	1000	12	13	0	1
311563	1	1	1245	3000	13	37	1	0
311565	1	1	18616	10500	14	16	0	1
311566	0	1	6201	7000	9	19	0	0
311567	0	0	30299	2700	13	13	0	1
311568	1	1	4187	1500	12	17	0	0
311570	0	1	1764	6257	9	13	0	1
311571	0	1	897	0	9	19	0	0
311572	1	0	12297	200	11	17	0	0
311576	1	1	17031	800	14	39	1	1
311579	1	1	24018	2500	12	16	0	1
311580	1	1	2235	0	11	1	0	0
311581	1	1	4932	0	12	19	0	0
311582	0	0	765	2000	14	13	0	0
311583	0	0	6406	5000	12	15	0	1
311584	1	1	372	0	12	1	0	0
311585	1	1	5608	600	12	15	0	1
311589	1	1	2074	5000	9	13	0	1
311592	1	1	6497	0	10	19	0	1
311593	0	0	38969	3000	12	1	0	1
311594	0	0	20510	5	12	13	0	1
311595	0	1	0	0	14	28	0	0
311598	0	0	8895	4800	9	13	0	0
311599	0	0	0	0	9	9	0	1
311601	1	1	43589	0	11	39	1	0
311605	1	1	143	72	12	9	0	0
311607	0	0	18790	0	12	13	0	1
311612	0	1	15938	250	13	1	0	0
311614	0	0	5880	1200	12	16	0	0
311621	1	1	20100	1876	8	1	0	0
311622	1	1	29874	0	13	13	0	1
311629	1	1	11091	0	12	13	0	0
311630	1	1	25510	11317	10	16	0	1
311631	0	1	13067	4000	11	39	1	1
311632	1	1	16899	1227	9	9	0	1
311636	1	1	23493	9808	13	0	0	0
311639	1	1	10888	0	14	2	0	0
311640	0	1	27371	0	15	17	0	0
311643	1	1	40945	0	12	40	1	1
311646	0	0	0	536	11	28	0	0
311647	1	1	12777	400	9	1	0	0
311650	1	1	8574	4500	9	16	0	0
311655	1	1	27876	10208	12	1	0	0
311657	0	0	19872	0	12	13	0	1
311658	0	1	6805	0	10	9	0	1
311660	0	0	38018	0	10	346	1	0
311661	0	0	12373	992	12	39	1	1
311662	0	1	1302	1500	11	13	0	0
311664	0	0	21631	100	12	9	0	0
311665	1	1	35142	9000	9	19	0	1
311669	1	1	18336	0	9	16	0	1
311670	1	1	0	0	9	13	0	0
311672	0	0	15069	2440	11	0	0	1
311673	1	1	1557	0	10	9	0	1
311674	1	1	46110	20160	12	28	0	1
311675	0	0	23952	4200	12	37	1	0
311676	0	1	0	0	10	19	0	0
311677	0	1	28090	2232	12	0	0	0
311678	1	1	3270	4000	10	37	1	0
311679	0	1	0	240	14	19	0	1
311682	0	0	34245	0	8	9	0	0
311686	0	0	5184	3500	11	2	0	1
311688	1	1	18811	0	12	1	0	1
311693	0	0	20178	3366	12	9	0	0
311696	1	1	8439	3000	15	16	0	0
311697	0	1	99	600	12	13	0	1
311699	1	1	3816	400	12	17	0	1
311700	0	1	6375	0	9	1	0	0
311707	1	1	14748	4200	11	13	0	0
311709	1	1	19533	3000	17	39	1	0
311710	0	0	8050	5618	12	39	1	0
311712	0	1	2728	3000	11	39	1	0
311715	1	1	0	8100	13	2	0	1
311722	0	0	0	0	12	9	0	1
311724	1	1	2537	1300	8	1	0	0
311725	1	1	8274	7000	16	16	0	1
311727	1	1	2271	0	10	1	0	1
311731	0	0	627	2520	10	1	0	1
311732	0	0	18129	1120	12	17	0	1
311733	1	1	0	2500	12	2	0	1
311734	0	1	0	0	11	5	0	1
311735	0	1	13513	7500	12	13	0	1
311736	1	1	38310	1200	12	13	0	0
311737	1	1	3771	0	8	1	0	0
311740	0	1	3179	0	11	13	0	1
311741	0	0	7749	300	10	39	1	0
311745	1	1	3927	1200	12	19	0	0
311746	0	0	21827	10000	12	13	0	0
311748	1	1	22460	3000	15	15	0	0
311749	1	1	16569	70	10	16	0	1
311751	0	1	20634	7200	13	1	0	1
311752	1	1	0	3500	12	19	0	1
311754	0	0	629	1542	11	28	0	0
311755	0	1	8321	3000	9	346	1	0
311756	0	1	66293	1000	12	37	1	1
311758	0	0	27453	5000	16	13	0	0
311759	0	0	0	1100	13	15	0	0
311764	1	1	37014	5760	10	16	0	0
311766	0	1	16692	500	12	1	0	0
311770	0	0	5432	0	8	17	0	0
311773	0	1	19620	230	12	1	0	1
311777	0	1	3222	1200	12	13	0	0
311782	0	0	1386	1132	12	16	0	1
311783	1	1	15917	0	12	2	0	0
311784	0	1	42717	2500	14	13	0	1
311785	1	1	13170	0	12	17	0	0
311789	0	0	15325	9100	11	1	0	1
311790	1	1	48810	3570	10	17	0	0
311791	1	1	37288	7500	11	13	0	1
311792	0	0	0	1200	12	16	0	1
311801	1	1	2246	800	16	15	0	0
311802	1	1	33287	0	11	19	0	0
311803	0	0	0	5400	9	13	0	1
311806	0	0	6993	4620	14	19	0	1
311807	0	0	11788	837	12	15	0	0
311808	1	1	6014	1380	12	0	0	1
311809	1	1	0	3000	14	16	0	0
311814	0	0	22925	7600	10	13	0	0
311815	1	1	1707	0	11	16	0	0
311819	0	1	35791	7000	12	13	0	1
311824	1	1	24206	3338	11	5	0	0
311825	1	1	8941	3069	12	13	0	0
311835	1	1	406	7000	10	16	0	0
311840	0	0	0	0	11	0	0	1
311842	0	0	32482	3000	10	9	0	0
311843	0	0	68989	330	13	39	1	1
311844	1	1	34364	9791	12	13	0	0
311846	0	0	11817	6000	12	13	0	1
311847	0	0	5532	0	11	13	0	0
311853	1	1	10950	560	12	15	0	0
311858	0	0	0	3100	9	39	1	0
311859	0	0	14158	0	17	13	0	1
311861	0	0	2738	2000	10	17	0	0
311865	0	1	24295	0	11	17	0	0
311866	0	0	9084	0	15	16	0	0
311868	1	1	14773	604	12	17	0	0
311869	0	1	4785	6440	12	13	0	0
311870	0	0	40	1000	11	1	0	1
311879	1	1	19350	0	12	17	0	1
311880	0	0	32409	2000	12	0	0	0
311881	1	1	2376	1900	12	13	0	1
311885	0	0	3695	0	16	17	0	1
311888	1	1	13875	0	12	1	0	1
311890	0	0	2223	0	9	13	0	0
311891	0	0	40284	0	16	13	0	1
311894	1	1	20374	5937	11	1	0	1
311895	0	1	0	13000	11	16	0	1
311897	0	0	0	0	11	9	0	1
311899	0	0	80379	0	14	13	0	1
311901	0	1	144	1000	12	13	0	1
311903	0	0	26298	9000	12	2	0	0
311904	0	0	630	7200	12	19	0	0
311905	1	1	0	0	10	19	0	0
311906	1	1	27561	0	10	17	0	0
311911	0	0	13755	0	12	13	0	0
311913	0	0	38077	2688	12	19	0	0
311916	0	0	5952	5624	12	13	0	1
311917	1	1	23646	1303	12	9	0	1
311919	0	0	0	0	9	19	0	0
311923	0	0	9316	4680	11	17	0	0
311925	0	0	7347	1099	12	9	0	0
311927	0	1	0	0	11	2	0	1
311930	1	1	0	0	12	13	0	0
311933	1	1	48840	12000	12	16	0	0
311936	1	1	13878	9622	12	13	0	1
311937	0	1	18	1000	8	1	0	1
311938	0	0	104	0	8	13	0	0
311939	0	1	0	0	7	19	0	1
311941	1	1	3493	1300	12	15	0	0
311943	1	1	27816	4000	9	17	0	0
311949	0	1	21654	160	8	13	0	1
311950	0	0	49751	11000	12	9	0	1
311958	0	0	34350	17000	14	5	0	0
311960	0	0	0	0	12	16	0	0
311962	1	1	14038	1600	12	37	1	0
311963	0	1	19669	2400	12	39	1	0
311964	0	1	26027	5440	12	0	0	1
311971	1	1	0	0	10	9	0	0
311974	0	0	22088	0	13	2	0	0
311975	1	1	7449	1940	12	17	0	0
311976	0	1	2695	1800	13	9	0	1
311982	0	0	11549	0	12	17	0	0
311985	1	1	17889	2500	12	1	0	1
311986	0	0	37284	0	10	19	0	1
311988	0	1	2902	135	12	5	0	0
311989	1	1	10263	2400	12	13	0	1
311990	1	1	837	900	9	19	0	1
311993	1	1	20825	2550	10	13	0	0
311994	0	0	0	0	8	9	0	1
311999	0	0	2955	744	8	1	0	0
312001	0	0	11502	2500	13	16	0	1
312002	0	1	0	0	8	16	0	1
312005	1	1	14537	900	13	40	1	1
312007	0	1	44623	400	16	13	0	1
312011	0	0	32004	200	8	13	0	0
312013	0	1	0	232	10	19	0	1
312015	1	1	11662	9000	12	13	0	1
312019	0	0	5910	2436	11	28	0	1
312020	1	1	100516	4308	12	0	0	1
312021	1	1	10790	4800	11	1	0	0
312023	1	1	49125	10000	13	19	0	1
312025	0	0	43644	10000	17	16	0	1
312026	0	1	9184	0	11	2	0	0
312030	1	1	6558	3185	11	39	1	0
312031	1	1	14726	0	12	17	0	1
312034	1	1	693	8900	12	13	0	0
312035	0	0	2760	245	11	39	1	1
312038	0	0	13164	3250	12	13	0	0
312042	0	0	47841	7000	10	1	0	1
312046	0	0	48084	1500	12	40	1	1
312049	1	1	19366	5040	12	13	0	0
312050	0	0	250	6000	12	15	0	0
312057	1	1	35544	6000	12	2	0	0
312061	1	1	8046	5962	12	16	0	0
312062	0	1	42936	660	15	15	0	1
312063	0	0	20850	4320	12	19	0	1
312065	0	0	7926	0	8	19	0	0
312067	0	0	2628	0	10	37	1	0
312068	1	1	150	5500	13	13	0	1
312070	0	1	25483	0	14	13	0	0
312071	0	1	36913	2500	12	1	0	0
312073	0	1	3366	2000	9	2	0	0
312078	1	1	2469	1900	11	19	0	0
312079	0	0	12297	6000	10	13	0	0
312080	1	1	2825	2400	12	9	0	1
312081	0	1	75107	9000	16	19	0	1
312082	1	1	973	1200	12	39	1	0
312084	0	1	9720	350	12	2	0	0
312089	1	1	62352	7621	12	16	0	1
312091	0	1	0	2157	12	17	0	0
312096	0	0	29047	9000	12	13	0	0
312097	0	1	18499	0	9	346	1	0
312098	1	1	17248	0	12	13	0	0
312099	0	0	23010	0	12	13	0	0
312100	0	1	0	0	10	19	0	0
312101	1	1	0	0	13	16	0	0
312104	1	1	17280	3800	13	19	0	1
312105	1	1	0	0	13	19	0	0
312108	1	1	36576	12800	13	16	0	1
312109	0	0	32437	550	12	13	0	0
312111	0	1	28509	2000	9	1	0	0
312112	0	1	350	1800	12	9	0	1
312114	1	1	251	816	11	2	0	0
312116	0	1	0	0	12	13	0	1
312117	1	1	29789	1200	13	15	0	1
312118	0	1	1035	3000	9	13	0	1
312120	0	0	2675	2500	11	13	0	1
312122	0	0	5704	0	11	9	0	0
312123	0	1	432	1200	12	19	0	1
312125	1	1	23955	800	12	15	0	0
312132	0	0	10297	364	10	13	0	0
312133	0	0	14704	2800	9	16	0	0
312136	1	1	26996	0	10	1	0	1
312137	1	1	599	120	12	16	0	0
312139	0	0	40519	23551	14	0	0	1
312140	0	0	6339	640	10	13	0	1
312144	0	0	28070	2000	13	13	0	1
312145	0	0	0	0	9	13	0	1
312148	0	0	18828	9338	12	39	1	1
312150	0	0	36585	0	9	13	0	0
312151	1	1	804	0	8	19	0	1
312154	0	0	868	6000	12	9	0	1
312156	0	1	0	276	11	13	0	1
312157	1	1	41588	3000	12	13	0	1
312158	0	0	27646	6400	12	37	1	0
312162	0	0	4623	0	13	13	0	0
312163	0	0	30900	6618	12	13	0	1
312164	1	1	20256	1200	11	1	0	0
312166	0	1	1014	1550	10	39	1	1
312169	0	1	12403	700	13	28	0	0
312178	0	0	0	1088	12	1	0	0
312180	0	0	31014	9000	12	37	1	1
312184	0	1	19890	0	10	28	0	1
312185	0	1	840	1200	9	9	0	0
312186	0	0	1929	0	12	37	1	0
312192	0	0	11242	7231	12	13	0	1
312197	1	1	1044	600	8	13	0	0
312199	0	1	717	0	12	19	0	1
312200	1	1	2022	2391	12	17	0	1
312202	1	1	21483	640	15	2	0	0
312203	0	0	24177	3000	10	13	0	1
312205	0	0	33360	0	12	19	0	1
312206	1	1	948	1322	12	39	1	0
312207	0	0	0	1000	12	13	0	1
312208	1	1	0	212	16	16	0	0
312213	0	1	19551	0	10	17	0	0
312215	1	1	375	0	11	15	0	0
312220	0	1	5032	8500	9	13	0	0
312221	0	0	1311	0	12	17	0	0
312223	1	1	5588	480	12	19	0	0
312225	1	1	42271	8522	12	13	0	1
312229	0	0	318	2800	7	1	0	1
312236	1	1	9264	2270	12	2	0	1
312237	1	1	18038	2422	13	13	0	1
312243	1	1	14400	11000	12	39	1	1
312244	0	1	0	0	11	0	0	0
312245	0	0	21303	8000	8	1	0	1
312247	1	1	29224	4000	12	15	0	1
312248	1	1	9167	384	12	2	0	0
312249	0	0	16387	5000	10	13	0	1
312253	0	0	10925	0	12	17	0	0
312254	1	1	18423	500	12	16	0	0
312255	0	0	1584	6000	12	19	0	0
312256	0	0	18956	8700	13	19	0	0
312259	0	0	6789	75	12	37	1	1
312260	0	1	34602	4000	12	13	0	0
312261	0	0	78788	20000	12	13	0	1
312262	1	1	2079	392	12	2	0	0
312263	0	1	20731	0	12	346	1	0
312265	1	0	873	0	14	13	0	0
312267	1	1	18390	0	15	16	0	0
312269	1	1	16029	0	11	9	0	0
312270	0	0	7596	0	16	40	1	1
312271	0	0	46111	0	12	0	0	1
312274	1	1	31308	840	13	39	1	0
312276	0	1	17337	3878	11	9	0	1
312278	0	1	0	0	12	28	0	0
312279	1	1	3411	0	12	17	0	0
312283	1	1	0	0	12	19	0	1
312284	0	0	5852	536	11	13	0	1
312285	0	0	46645	13000	14	2	0	1
312289	0	0	0	300	11	1	0	0
312295	0	1	3984	2500	12	16	0	1
312297	1	1	15623	0	13	13	0	1
312298	0	1	13871	3000	11	40	1	0
312303	1	1	27553	0	17	19	0	0
312305	1	1	2988	0	12	13	0	1
312308	0	0	47410	2439	12	40	1	0
312309	1	1	35409	15000	11	13	0	1
312310	1	1	6993	0	13	19	0	1
312311	1	1	33260	5200	12	16	0	1
312314	1	1	618	500	8	13	0	0
312316	1	1	12698	286	10	16	0	1
312317	1	1	6155	0	11	37	1	0
312318	1	1	6279	11000	10	13	0	0
312319	1	1	22725	800	11	2	0	0
312326	1	1	31484	0	11	19	0	1
312329	1	1	0	0	11	13	0	0
312334	0	0	1461	0	12	15	0	0
312337	1	1	11456	2400	12	16	0	0
312345	0	0	34793	0	13	17	0	0
312346	0	0	0	700	10	15	0	1
312347	1	1	23598	50	9	1	0	0
312348	0	0	26492	0	14	13	0	0
312349	0	0	1947	2732	11	1	0	1
312350	0	0	59490	7135	14	16	0	1
312351	1	1	32457	5000	12	19	0	0
312353	0	1	6241	3500	11	13	0	1
312356	0	1	44554	9600	8	1	0	1
312359	0	1	957	0	8	17	0	0
312360	1	1	26442	2900	12	15	0	1
312361	1	1	1140	0	12	9	0	0
312362	1	1	24313	3700	12	15	0	1
312363	0	1	1443	0	12	9	0	1
312365	0	0	13251	965	12	17	0	0
312366	0	1	32399	6500	12	13	0	0
312368	1	1	34604	0	10	13	0	1
312369	0	0	0	9000	7	13	0	1
312371	1	1	0	0	12	2	0	0
312373	1	1	22154	0	12	9	0	0
312374	0	0	18712	0	8	19	0	0
312378	1	1	40758	0	9	1	0	0
312379	0	1	10215	0	12	13	0	1
312380	0	1	321	60	12	13	0	1
312381	1	1	24996	175	12	9	0	0
312383	0	0	7056	3824	9	1	0	1
312385	1	1	25206	1506	13	16	0	1
312388	0	0	217	0	12	13	0	0
312389	0	0	5547	0	12	28	0	1
312392	0	1	372	5200	13	15	0	1
312393	0	0	17154	5200	10	346	1	0
312394	1	1	14004	0	12	37	1	0
312398	0	0	3484	5253	9	39	1	0
312401	1	1	0	11000	8	13	0	1
312402	0	0	11349	1701	10	1	0	0
312404	1	1	22078	2500	12	1	0	1
312406	1	1	24390	3200	13	39	1	0
312409	1	1	4443	0	8	9	0	0
312411	1	1	0	0	12	15	0	0
312412	0	1	2315	1500	11	13	0	0
312417	1	1	63423	11592	12	13	0	1
312420	1	1	8022	3515	12	39	1	0
312421	1	1	30249	600	14	37	1	0
312428	0	0	0	0	11	9	0	0
312432	0	0	21984	10000	11	13	0	0
312434	1	1	3609	0	12	17	0	0
312435	0	1	23098	3500	12	39	1	1
312438	0	1	11521	3500	11	39	1	1
312439	0	0	1820	6100	14	39	1	0
312440	0	0	8265	0	9	28	0	0
312442	0	0	55181	4896	14	16	0	0
312444	0	0	23010	1000	12	39	1	0
312448	1	1	2037	0	13	19	0	1
312449	0	1	0	5094	10	39	1	1
312450	1	1	20067	7200	10	37	1	0
312453	1	1	10080	0	12	9	0	0
312454	1	1	41079	0	16	39	1	1
312456	0	0	147	403	10	16	0	1
312457	0	0	26526	0	14	13	0	1
312458	0	0	7014	999	12	13	0	0
312460	0	0	8826	15000	13	9	0	0
312465	0	0	6331	2400	11	15	0	1
312466	0	1	3324	0	11	19	0	1
312467	1	1	17743	70	12	40	1	0
312473	1	1	14745	3000	8	1	0	0
312475	1	1	540	5000	12	17	0	1
312476	0	0	28908	10886	12	17	0	0
312477	0	1	56076	2400	12	15	0	1
312485	0	1	21553	5000	12	39	1	0
312495	1	1	7958	7181	10	39	1	0
312499	1	1	42026	9500	13	17	0	1
312500	0	0	35824	7728	12	13	0	0
312501	1	1	18535	98	10	1	0	1
312502	1	1	0	0	9	17	0	1
312503	1	1	4161	0	8	19	0	1
312505	0	1	2288	5000	12	13	0	1
312506	0	1	16780	1400	12	1	0	0
312507	0	0	762	8000	12	17	0	0
312508	1	1	7411	4200	12	13	0	1
312510	0	0	800	700	9	1	0	0
312514	1	1	11181	2000	13	9	0	1
312519	1	1	5394	1500	13	0	0	1
312522	0	0	34314	5520	12	16	0	1
312525	1	1	23306	12005	12	5	0	1
312526	0	0	21422	2400	12	13	0	0
312528	1	1	6048	0	16	19	0	0
312529	0	0	1299	0	9	17	0	0
312530	0	1	8069	8000	12	40	1	1
312531	1	1	0	850	14	13	0	1
312532	0	1	10845	0	11	37	1	0
312535	0	0	21932	5000	12	0	0	1
312536	0	1	46	5000	14	39	1	1
312537	0	0	15167	0	11	13	0	1
312538	0	0	1437	0	11	28	0	1
312540	1	1	6545	8076	12	17	0	0
312544	1	1	3270	6000	9	13	0	1
312545	0	1	8350	500	12	28	0	1
312547	1	1	23896	2246	10	17	0	0
312548	0	1	5232	295	8	9	0	0
312549	0	1	0	7000	12	39	1	0
312550	0	0	13204	0	9	13	0	0
312551	1	1	34062	1500	12	2	0	0
312555	0	0	222	5000	12	9	0	1
312558	1	1	2324	1171	16	39	1	1
312565	1	1	0	3000	12	16	0	1
312566	0	1	30073	3520	10	19	0	1
312568	0	1	0	0	12	13	0	0
312572	0	0	9000	11700	12	1	0	1
312573	1	1	12479	8113	12	1	0	0
312575	0	0	9685	0	12	13	0	1
312576	1	1	22698	11000	12	5	0	1
312577	1	1	51	200	9	19	0	1
312581	1	1	0	0	13	16	0	0
312583	0	0	13545	9664	14	16	0	1
312584	0	0	54050	0	12	39	1	1
312586	1	1	6291	4100	11	37	1	1
312587	1	1	6639	5749	10	39	1	0
312589	1	1	6144	400	12	15	0	1
312590	1	1	131	600	9	5	0	0
312591	0	1	0	3640	9	13	0	1
312592	0	1	83236	1300	10	37	1	1
312594	0	0	6423	6000	11	16	0	1
312595	1	1	15769	2160	12	13	0	0
312597	1	1	21318	9000	14	1	0	1
312598	0	0	6680	12768	8	13	0	1
312600	1	1	1029	0	8	13	0	1
312602	1	1	3720	0	12	16	0	0
312603	0	1	20521	834	12	28	0	0
312605	1	1	0	0	12	16	0	0
312606	0	1	66	0	14	2	0	1
312607	0	0	41318	0	16	17	0	0
312608	1	1	58435	14000	12	39	1	1
